event_timestamp_utc,amount_paise,amount_log1p,payment_method,is_international,card_network,card_type,issuer,card_sub_type,payment_hour_utc,payment_day_of_week,transactions_last_10min,transactions_last_1hr,failed_attempts_last_10min,failed_attempts_last_1hr,amount_vs_merchant_avg,amount_vs_merchant_max,new_device,new_ip,velocity_score,merchant_account_age_days,merchant_transactions_prior,is_night_utc,outcome
2026-04-15T01:46:35+00:00,23438,10.062157,wallet,0,unknown,unknown,unknown,unknown,1,2,0,0,0,0,3.183655,0.246799,0,0,0.0,152,268,1,1
2026-04-15T01:47:40+00:00,38666,10.562742,netbanking,0,unknown,unknown,unknown,unknown,1,2,0,0,0,0,5.60225,0.728187,0,0,0.0,718,88,1,0
2026-04-15T01:48:37+00:00,3741,8.227376,upi,0,unknown,unknown,unknown,unknown,1,2,0,0,0,0,0.619434,0.057204,0,0,0.0,990,130,1,0
2026-04-15T01:51:02+00:00,6960,8.848078,card,0,mastercard,credit,yes_bank,consumer,1,2,0,0,0,0,0.997872,0.089781,0,0,0.0,699,482,1,0
2026-04-15T01:53:11+00:00,632,6.45047,emi,0,unknown,unknown,unknown,unknown,1,2,0,0,0,0,0.086116,0.006799,0,0,0.0,731,69,1,0
2026-04-15T01:56:18+00:00,2413,7.78904,card,1,rupay,debit,yes_bank,consumer,1,2,0,0,0,0,0.292556,0.024423,0,0,0.0,864,287,1,0
2026-04-15T01:56:46+00:00,68342,11.132294,upi,0,unknown,unknown,unknown,unknown,1,2,0,0,0,0,8.758007,0.15847,0,0,0.0,697,1062,1,0
2026-04-15T01:57:57+00:00,721,6.582025,netbanking,0,unknown,unknown,unknown,unknown,1,2,0,0,0,0,0.101135,0.004798,0,0,0.0,1108,1342,1,0
2026-04-15T02:00:40+00:00,2002,7.602401,card,0,visa,credit,icici,consumer,2,2,0,0,0,0,0.2998,0.029423,0,0,0.0,190,147,1,0
2026-04-15T02:02:46+00:00,2047,7.624619,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.286914,0.015591,0,0,0.0,1166,335,1,0
2026-04-15T02:03:35+00:00,17837,9.789086,card,0,visa,debit,axis,consumer,2,2,0,0,0,0,3.19271,0.194214,0,0,0.0,136,85,1,0
2026-04-15T02:07:03+00:00,453,6.118097,wallet,0,unknown,unknown,unknown,unknown,2,2,0,1,0,0,0.057639,0.00105,0,0,2.2,697,1063,1,0
2026-04-15T02:08:12+00:00,5117,8.540519,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.695226,0.095962,0,1,8.0,533,45,1,0
2026-04-15T02:09:28+00:00,1434,7.26892,emi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.195829,0.005834,0,0,0.0,1134,1773,1,0
2026-04-15T02:12:01+00:00,1047,6.954639,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.132067,0.014315,0,0,0.0,1040,76,1,0
2026-04-15T02:16:01+00:00,850,6.746412,emi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.122463,0.003357,0,0,0.0,679,723,1,0
2026-04-15T02:17:30+00:00,1628,7.395722,netbanking,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.211486,0.010473,0,0,0.0,1030,416,1,0
2026-04-15T02:17:51+00:00,6706,8.810907,card,0,rupay,debit,icici,business,2,2,0,2,0,0,0.854002,0.01555,1,1,19.4,697,1064,1,1
2026-04-15T02:18:22+00:00,8489,9.046644,upi,0,unknown,unknown,unknown,unknown,2,2,1,1,0,0,1.104759,0.054608,0,0,9.2,1030,417,1,0
2026-04-15T02:18:23+00:00,503,6.222576,netbanking,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.075337,0.005953,0,0,0.0,835,58,1,0
2026-04-15T02:21:37+00:00,30912,10.338932,upi,0,unknown,unknown,unknown,unknown,2,2,1,3,1,1,3.937141,0.071678,0,0,31.6,697,1065,1,0
2026-04-15T02:22:53+00:00,504,6.224558,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.080546,0.00951,1,0,7.0,1156,57,1,0
2026-04-15T02:24:05+00:00,3980,8.289288,pay_later,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.513196,0.009931,0,0,0.0,1164,2844,1,0
2026-04-15T02:24:21+00:00,1781,7.485492,card,0,rupay,debit,sbi,consumer,2,2,0,0,0,0,0.291683,0.01559,0,0,0.0,547,83,1,0
2026-04-15T02:27:27+00:00,5229,8.562167,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.82187,0.116371,0,0,0.0,1127,49,1,0
2026-04-15T02:30:56+00:00,4270,8.359603,card,0,visa,credit,rbl,consumer,2,2,1,1,0,0,0.550684,0.010654,1,0,16.2,1164,2845,1,1
2026-04-15T02:31:29+00:00,1756,7.471363,card,0,mastercard,credit,axis,consumer,2,2,0,0,0,0,0.243029,0.020933,0,0,0.0,172,129,1,0
2026-04-15T02:31:38+00:00,817,6.706862,emi,0,unknown,unknown,unknown,unknown,2,2,2,2,1,1,0.105382,0.002039,0,0,36.4,1164,2846,1,1
2026-04-15T02:33:01+00:00,4961,8.509564,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.701282,0.065732,0,0,0.0,1176,146,1,0
2026-04-15T02:34:10+00:00,1732,7.457609,upi,0,unknown,unknown,unknown,unknown,2,2,0,4,0,1,0.220003,0.004016,0,0,13.8,697,1066,1,0
2026-04-15T02:34:13+00:00,1527,7.331715,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.252651,0.031313,0,0,0.0,745,63,1,0
2026-04-15T02:41:15+00:00,2102,7.65112,wallet,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.250406,0.015818,0,0,0.0,572,142,1,0
2026-04-15T02:42:10+00:00,3851,8.256348,card,0,rupay,credit,axis,consumer,2,2,0,1,0,0,0.53536,0.072525,0,0,2.2,718,89,1,0
2026-04-15T02:47:31+00:00,815,6.704414,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.093953,0.005175,0,0,0.0,574,132,1,0
2026-04-15T02:55:29+00:00,863,6.761573,upi,0,unknown,unknown,unknown,unknown,2,2,0,0,0,0,0.112907,0.003922,0,0,0.0,534,794,1,0
2026-04-15T02:59:15+00:00,4829,8.482602,card,0,mastercard,debit,axis,consumer,2,2,0,0,0,0,0.697919,0.079945,0,0,0.0,529,139,1,0
2026-04-15T03:00:51+00:00,32036,10.374647,wallet,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,5.418916,0.651191,1,1,15.0,963,83,1,1
2026-04-15T03:04:49+00:00,6246,8.739857,card,1,visa,credit,sbi,consumer,3,2,0,0,0,0,0.906885,0.102192,0,0,0.0,740,196,1,0
2026-04-15T03:06:03+00:00,28477,10.256887,wallet,1,unknown,unknown,unknown,unknown,3,2,0,1,0,0,3.890596,0.115857,0,0,2.2,1134,1774,1,0
2026-04-15T03:07:23+00:00,1399,7.244228,upi,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,0.234913,0.020672,0,0,0.0,1085,42,1,0
2026-04-15T03:07:52+00:00,25187,10.134123,card,0,rupay,debit,rbl,consumer,3,2,0,0,0,0,3.699945,0.174189,0,1,8.0,629,68,1,1
2026-04-15T03:10:46+00:00,1883,7.541152,emi,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,0.267192,0.038574,0,0,0.0,196,182,1,0
2026-04-15T03:18:01+00:00,6432,8.769196,upi,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,0.922175,0.08297,0,0,0.0,699,483,1,0
2026-04-15T03:19:05+00:00,6968,8.849227,card,0,amex,credit,kotak_mahindra,business,3,2,0,3,0,2,0.899055,0.017386,0,0,16.6,1164,2847,1,1
2026-04-15T03:22:18+00:00,2894,7.97074,upi,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,0.406209,0.01926,0,0,0.0,1108,1343,1,0
2026-04-15T03:23:42+00:00,3809,8.245384,emi,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,0.530636,0.14949,0,0,0.0,1182,49,1,1
2026-04-15T03:25:36+00:00,8574,9.056606,wallet,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,1.257109,0.091028,0,0,0.0,464,75,1,0
2026-04-15T03:28:55+00:00,20342,9.920492,card,1,mastercard,credit,icici,consumer,3,2,0,0,0,0,3.044554,0.293248,0,0,0.0,799,172,1,0
2026-04-15T03:33:37+00:00,5267,8.569406,card,0,visa,debit,indusind,consumer,3,2,0,1,0,0,0.718433,0.021429,0,1,10.2,1134,1775,1,1
2026-04-15T03:43:35+00:00,4686,8.452548,upi,0,unknown,unknown,unknown,unknown,3,2,0,1,0,0,0.658025,0.031186,0,0,2.2,1108,1344,1,0
2026-04-15T03:44:57+00:00,15561,9.652587,card,1,mastercard,debit,rbl,consumer,3,2,0,0,0,0,2.239979,0.117825,0,0,0.0,762,934,1,0
2026-04-15T03:45:04+00:00,10149,9.225229,card,0,rupay,debit,sbi,business,3,2,0,0,0,0,1.46394,0.040087,0,0,0.0,679,724,1,0
2026-04-15T03:46:05+00:00,11348,9.336885,netbanking,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,1.143445,0.04259,0,0,0.0,470,38,1,0
2026-04-15T03:51:09+00:00,2641,7.879291,upi,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,0.379444,0.034716,0,0,0.0,1083,429,1,0
2026-04-15T03:55:34+00:00,17504,9.770242,card,0,visa,credit,rbl,consumer,3,2,0,0,0,0,3.017787,0.570535,0,0,0.0,1106,70,1,0
2026-04-15T03:56:52+00:00,8773,9.079548,wallet,0,unknown,unknown,unknown,unknown,3,2,0,0,0,0,1.115839,0.039876,0,0,0.0,1106,655,1,0
2026-04-15T04:02:53+00:00,18116,9.804606,card,0,rupay,credit,kotak_mahindra,consumer,4,2,0,0,0,0,2.03289,0.096076,0,0,0.0,591,149,1,0
2026-04-15T04:03:36+00:00,8805,9.083189,upi,0,unknown,unknown,unknown,unknown,4,2,0,0,0,0,1.042472,0.036156,0,0,0.0,761,98,1,0
2026-04-15T04:06:20+00:00,1148,7.046647,card,1,visa,debit,sbi,consumer,4,2,0,0,0,0,0.171247,0.009514,0,0,0.0,445,270,1,0
2026-04-15T04:08:28+00:00,24294,10.098026,upi,0,unknown,unknown,unknown,unknown,4,2,0,0,0,0,3.845861,0.278154,0,0,0.0,917,81,1,0
2026-04-15T04:11:52+00:00,1803,7.497762,card,0,mastercard,credit,rbl,consumer,4,2,0,1,0,1,0.245973,0.007335,0,0,7.2,1134,1776,1,0
2026-04-15T04:16:22+00:00,9388,9.147294,upi,0,unknown,unknown,unknown,unknown,4,2,0,0,0,0,1.474335,0.241231,0,0,0.0,284,111,1,0
2026-04-15T04:18:23+00:00,4856,8.488176,card,0,rupay,debit,icici,consumer,4,2,0,0,0,0,0.704808,0.066193,0,0,0.0,631,392,1,0
2026-04-15T04:26:26+00:00,3671,8.208492,upi,0,unknown,unknown,unknown,unknown,4,2,0,0,0,0,0.572434,0.051055,1,0,7.0,174,147,1,0
2026-04-15T04:29:09+00:00,2355,7.764721,wallet,0,unknown,unknown,unknown,unknown,4,2,1,1,0,0,0.368162,0.032752,0,0,9.2,174,148,1,0
2026-04-15T04:34:17+00:00,3115,8.044305,upi,1,unknown,unknown,unknown,unknown,4,2,0,0,0,0,0.418495,0.036177,0,0,0.0,1114,164,1,0
2026-04-15T04:39:15+00:00,5049,8.527144,card,0,mastercard,debit,sbi,consumer,4,2,0,1,0,0,0.563153,0.026777,0,0,2.2,591,150,1,0
2026-04-15T04:39:28+00:00,888,6.790097,card,0,mastercard,credit,axis,consumer,4,2,0,1,0,0,0.12766,0.006724,0,0,2.2,762,935,1,0
2026-04-15T04:48:00+00:00,14997,9.615672,netbanking,0,unknown,unknown,unknown,unknown,4,2,0,0,0,0,1.93127,0.135722,0,0,0.0,613,78,1,0
2026-04-15T04:51:49+00:00,3876,8.262817,pay_later,0,unknown,unknown,unknown,unknown,4,2,0,0,0,0,0.554766,0.046747,0,0,0.0,867,220,1,0
2026-04-15T04:57:39+00:00,3575,8.182,card,0,visa,debit,yes_bank,business,4,2,0,0,0,0,0.568707,0.059989,0,0,0.0,809,60,1,0
2026-04-15T05:02:59+00:00,5096,8.536407,netbanking,0,unknown,unknown,unknown,unknown,5,2,0,0,0,0,0.754715,0.073463,0,0,0.0,799,173,0,0
2026-04-15T05:03:57+00:00,1008,6.916715,upi,0,unknown,unknown,unknown,unknown,5,2,0,0,0,0,0.163555,0.020489,0,0,0.0,963,84,0,0
2026-04-15T05:10:49+00:00,4188,8.340217,upi,0,unknown,unknown,unknown,unknown,5,2,0,0,0,0,0.532352,0.009711,0,0,0.0,697,1067,0,0
2026-04-15T05:11:41+00:00,2753,7.92081,upi,0,unknown,unknown,unknown,unknown,5,2,0,1,0,0,0.394762,0.033203,1,0,9.2,867,221,0,0
2026-04-15T05:14:51+00:00,18812,9.842303,card,0,mastercard,credit,yes_bank,consumer,5,2,0,0,0,0,2.645299,0.337102,0,0,0.0,147,75,0,0
2026-04-15T05:22:11+00:00,6146,8.723719,upi,0,unknown,unknown,unknown,unknown,5,2,0,0,0,0,0.701707,0.052429,0,0,0.0,847,49,0,0
2026-04-15T05:41:56+00:00,2043,7.622664,upi,0,unknown,unknown,unknown,unknown,5,2,0,0,0,0,0.284264,0.027575,0,0,0.0,160,226,0,0
2026-04-15T05:42:10+00:00,1130,7.030857,card,0,rupay,credit,yes_bank,business,5,2,0,0,0,0,0.109841,0.003792,0,1,8.0,629,77,0,0
2026-04-15T05:48:02+00:00,18482,9.824607,emi,0,unknown,unknown,unknown,unknown,5,2,0,1,0,0,2.350327,0.042856,0,0,2.2,697,1068,0,1
2026-04-15T05:52:42+00:00,2785,7.932362,upi,0,unknown,unknown,unknown,unknown,5,2,0,0,0,0,0.385604,0.015214,0,0,0.0,404,361,0,0
2026-04-15T05:55:45+00:00,5093,8.535819,netbanking,0,unknown,unknown,unknown,unknown,5,2,0,0,0,0,0.79655,0.070502,0,0,0.0,745,138,0,0
2026-04-15T05:58:07+00:00,8082,8.997518,upi,0,unknown,unknown,unknown,unknown,5,2,0,0,0,0,1.042827,0.020166,0,0,0.0,1164,2848,0,0
2026-04-15T06:02:36+00:00,509,6.234411,wallet,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.068599,0.005911,0,0,0.0,1114,165,0,0
2026-04-15T06:04:50+00:00,13597,9.517678,card,1,visa,credit,indusind,consumer,6,2,0,0,0,0,1.898254,0.256069,0,0,0.0,718,90,0,0
2026-04-15T06:06:22+00:00,15334,9.637893,card,0,visa,debit,icici,consumer,6,2,0,0,0,0,2.184721,0.319865,0,0,0.0,852,43,0,0
2026-04-15T06:08:56+00:00,882,6.783325,upi,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.156876,0.014432,0,0,0.0,629,63,0,0
2026-04-15T06:09:15+00:00,697,6.548219,wallet,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.085436,0.005908,0,1,8.0,240,47,0,0
2026-04-15T06:10:32+00:00,385,5.955837,upi,0,unknown,unknown,unknown,unknown,6,2,0,1,0,0,0.053725,0.005196,0,0,2.2,160,227,0,0
2026-04-15T06:17:25+00:00,974,6.882437,emi,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.126368,0.007917,0,0,0.0,654,148,0,0
2026-04-15T06:18:26+00:00,9010,9.106201,upi,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,1.319908,0.154989,0,1,8.0,676,27,0,0
2026-04-15T06:22:21+00:00,1725,7.453562,netbanking,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.248667,0.006814,0,0,0.0,679,725,0,0
2026-04-15T06:23:07+00:00,2113,7.656337,card,0,mastercard,debit,hdfc,consumer,6,2,0,0,0,0,0.312314,0.010969,0,0,0.0,375,224,0,0
2026-04-15T06:24:35+00:00,2211,7.701652,upi,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.428241,0.030751,0,0,0.0,933,179,0,0
2026-04-15T06:25:37+00:00,977,6.88551,pay_later,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.147655,0.009781,0,0,0.0,1030,79,0,0
2026-04-15T06:26:36+00:00,3870,8.261268,wallet,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.489284,0.09202,0,0,0.0,860,49,0,0
2026-04-15T06:30:31+00:00,10214,9.231613,card,0,mastercard,debit,indusind,consumer,6,2,0,1,0,0,1.317901,0.025485,1,0,9.2,1164,2849,0,0
2026-04-15T06:33:21+00:00,4081,8.314342,emi,1,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.59673,0.047747,0,0,0.0,405,566,0,0
2026-04-15T06:40:09+00:00,5164,8.54966,wallet,0,unknown,unknown,unknown,unknown,6,2,0,1,0,0,0.745167,0.020397,0,1,10.2,679,726,0,0
2026-04-15T06:44:26+00:00,3382,8.126518,card,0,mastercard,debit,icici,consumer,6,2,0,0,0,0,0.501999,0.024536,0,0,0.0,1102,324,0,0
2026-04-15T06:46:13+00:00,1328,7.192182,netbanking,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.188061,0.017596,0,0,0.0,1176,147,0,0
2026-04-15T06:56:50+00:00,9027,9.108086,card,0,mastercard,credit,hdfc,consumer,6,2,0,0,0,0,1.285103,0.065706,0,0,0.0,704,164,0,0
2026-04-15T06:57:28+00:00,1089,6.993933,netbanking,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,0.165037,0.012887,0,0,0.0,835,59,0,0
2026-04-15T06:57:38+00:00,11539,9.353575,netbanking,0,unknown,unknown,unknown,unknown,6,2,0,0,0,0,1.684706,0.203815,0,0,0.0,727,59,0,0
2026-04-15T07:03:54+00:00,3432,8.14119,upi,0,unknown,unknown,unknown,unknown,7,2,0,1,0,0,0.502177,0.040154,0,0,2.2,405,567,0,0
2026-04-15T07:14:24+00:00,3579,8.183118,upi,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.477418,0.024922,0,0,0.0,997,56,0,0
2026-04-15T07:17:25+00:00,3715,8.220403,card,0,visa,credit,hdfc,consumer,7,2,0,0,0,0,0.678156,0.050138,0,0,0.0,165,60,0,0
2026-04-15T07:17:32+00:00,3494,8.159089,card,0,visa,credit,hdfc,consumer,7,2,0,0,0,0,0.529122,0.085168,0,0,0.0,339,105,0,0
2026-04-15T07:22:39+00:00,686,6.532334,upi,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.093626,0.002791,0,0,0.0,1134,1777,0,0
2026-04-15T07:23:13+00:00,1850,7.523481,upi,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.316313,0.0361,0,0,0.0,297,50,0,0
2026-04-15T07:30:03+00:00,1471,7.294377,upi,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.206615,0.00979,0,0,0.0,1108,1345,0,0
2026-04-15T07:35:27+00:00,1146,7.044905,wallet,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.194619,0.033862,0,0,0.0,229,52,0,0
2026-04-15T07:43:16+00:00,4194,8.341649,card,1,rupay,debit,icici,consumer,7,2,0,1,0,0,0.623426,0.030427,0,0,2.2,1102,325,0,1
2026-04-15T07:45:04+00:00,2508,7.82764,netbanking,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.404683,0.045319,0,0,0.0,1163,114,0,0
2026-04-15T07:51:20+00:00,5098,8.5368,upi,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.570115,0.017743,0,1,8.0,237,192,0,0
2026-04-15T07:54:36+00:00,1704,7.44132,upi,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.223179,0.007743,0,0,0.0,534,795,0,0
2026-04-15T07:55:11+00:00,3956,8.283241,emi,0,unknown,unknown,unknown,unknown,7,2,0,0,0,0,0.89506,0.186182,1,0,7.0,1056,39,0,1
2026-04-15T08:03:52+00:00,707,6.562444,upi,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.091213,0.001764,0,0,0.0,1164,2850,0,0
2026-04-15T08:04:52+00:00,1799,7.495542,card,0,visa,credit,kotak_mahindra,consumer,8,2,0,0,0,0,0.220014,0.006539,0,1,8.0,1070,454,0,0
2026-04-15T08:09:20+00:00,8886,9.092345,pay_later,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,1.22879,0.080432,0,0,0.0,1174,343,0,0
2026-04-15T08:10:39+00:00,5295,8.574707,upi,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.672523,0.012278,0,0,0.0,697,1069,0,0
2026-04-15T08:11:44+00:00,2982,8.000685,netbanking,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.43045,0.011779,0,0,0.0,679,727,0,0
2026-04-15T08:13:49+00:00,4837,8.484257,card,0,visa,credit,sbi,business,8,2,0,0,0,0,0.732625,0.072874,0,0,0.0,200,180,0,0
2026-04-15T08:17:46+00:00,851,6.747587,card,0,rupay,debit,sbi,consumer,8,2,0,0,0,0,0.115289,0.01125,0,0,0.0,734,43,0,0
2026-04-15T08:18:27+00:00,2121,7.660114,card,0,visa,credit,sbi,consumer,8,2,0,0,0,0,0.319841,0.034727,0,0,0.0,555,67,0,0
2026-04-15T08:18:51+00:00,3707,8.218248,upi,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.577439,0.082201,1,1,15.0,237,196,0,0
2026-04-15T08:24:13+00:00,2491,7.820841,emi,0,unknown,unknown,unknown,unknown,8,2,0,1,0,1,0.370683,0.018072,0,0,7.2,1102,326,0,0
2026-04-15T08:27:17+00:00,1533,7.335634,netbanking,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.218146,0.020312,0,0,0.0,1176,148,0,0
2026-04-15T08:29:32+00:00,1371,7.224025,upi,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.227814,0.041422,0,0,0.0,277,75,0,0
2026-04-15T08:31:45+00:00,7016,8.856091,pay_later,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.770918,0.14009,0,0,0.0,178,89,0,0
2026-04-15T08:33:16+00:00,2098,7.649216,upi,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.348408,0.018109,0,0,0.0,383,104,0,0
2026-04-15T08:41:10+00:00,786,6.668228,upi,0,unknown,unknown,unknown,unknown,8,2,0,0,0,0,0.106438,0.008129,0,0,0.0,1047,105,0,0
2026-04-15T08:55:34+00:00,11140,9.318387,card,0,mastercard,credit,sbi,consumer,8,2,0,0,0,0,1.833338,0.272145,0,0,0.0,1170,52,0,0
2026-04-15T09:04:00+00:00,8057,8.994421,wallet,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,1.166654,0.133385,0,0,0.0,529,140,0,0
2026-04-15T09:05:23+00:00,11234,9.326789,card,0,visa,debit,icici,consumer,9,2,0,0,0,0,1.344463,0.084541,0,1,8.0,572,143,0,0
2026-04-15T09:06:58+00:00,1671,7.421776,netbanking,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,0.28614,0.042266,0,1,8.0,215,49,0,0
2026-04-15T09:13:10+00:00,8805,9.083189,emi,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,0.978137,0.078927,1,0,7.0,161,66,0,0
2026-04-15T09:20:16+00:00,13927,9.541656,netbanking,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,1.791408,0.10662,0,0,0.0,1194,154,0,0
2026-04-15T09:30:17+00:00,2773,7.928046,upi,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,0.457376,0.067504,0,0,0.0,698,47,0,0
2026-04-15T09:30:19+00:00,38966,10.57047,upi,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,5.21595,0.383022,0,0,0.0,1134,77,0,0
2026-04-15T09:30:43+00:00,9946,9.205026,upi,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,1.556373,0.25557,0,0,0.0,284,112,0,0
2026-04-15T09:31:35+00:00,2161,7.678789,upi,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,0.438867,0.085836,0,0,0.0,874,29,0,0
2026-04-15T09:44:40+00:00,1068,6.974479,upi,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,0.197677,0.054708,0,0,0.0,838,65,0,0
2026-04-15T09:47:54+00:00,3258,8.089176,netbanking,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,0.420463,0.008129,0,1,8.0,1164,2851,0,0
2026-04-15T09:52:28+00:00,10691,9.277251,wallet,0,unknown,unknown,unknown,unknown,9,2,1,1,0,0,1.38001,0.026675,0,0,9.2,1164,2852,0,0
2026-04-15T09:54:47+00:00,22952,10.041204,card,0,mastercard,prepaid,kotak_mahindra,consumer,9,2,0,0,0,0,2.482964,0.113074,0,0,0.0,889,133,0,0
2026-04-15T09:55:44+00:00,781,6.661855,netbanking,0,unknown,unknown,unknown,unknown,9,2,0,0,0,0,0.085851,0.006757,0,0,0.0,230,49,0,0
2026-04-15T10:01:19+00:00,4270,8.359603,upi,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,0.641758,0.044689,0,0,0.0,1034,617,0,0
2026-04-15T10:02:11+00:00,11441,9.345046,wallet,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,1.629324,0.234375,0,0,0.0,196,183,0,0
2026-04-15T10:07:45+00:00,4096,8.31801,card,0,mastercard,credit,rbl,consumer,10,2,0,0,0,0,0.532926,0.026349,0,0,0.0,1030,418,0,0
2026-04-15T10:07:55+00:00,6868,8.834774,card,0,visa,debit,yes_bank,consumer,10,2,0,0,0,0,0.937827,0.027942,0,0,0.0,1134,1778,0,0
2026-04-15T10:20:45+00:00,4311,8.369157,pay_later,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,0.495729,0.023433,0,0,0.0,960,202,0,0
2026-04-15T10:28:30+00:00,7028,8.8578,upi,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,1.04773,0.050987,0,0,0.0,1102,327,0,0
2026-04-15T10:30:27+00:00,5870,8.67778,card,1,visa,debit,icici,business,10,2,0,0,0,0,0.852591,0.080015,0,0,0.0,631,393,0,0
2026-04-15T10:33:02+00:00,1035,6.943122,card,0,rupay,debit,yes_bank,consumer,10,2,0,0,0,0,0.131496,0.0024,0,1,8.0,697,1070,0,0
2026-04-15T10:33:55+00:00,1561,7.353722,upi,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,0.243631,0.034614,0,0,0.0,237,197,0,0
2026-04-15T10:35:54+00:00,1990,7.596392,card,0,mastercard,debit,indusind,consumer,10,2,0,2,0,0,0.256838,0.004965,0,0,4.4,1164,2853,0,0
2026-04-15T10:37:56+00:00,883,6.784457,upi,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,0.100995,0.00701,0,0,0.0,473,112,0,0
2026-04-15T10:40:44+00:00,2089,7.644919,card,0,mastercard,debit,indusind,consumer,10,2,0,0,0,0,0.383986,0.050071,0,0,0.0,898,47,0,0
2026-04-15T10:41:27+00:00,4541,8.421123,card,0,rupay,credit,indusind,consumer,10,2,0,0,0,0,0.561683,0.040558,0,0,0.0,1028,69,0,0
2026-04-15T10:46:46+00:00,693,6.542472,card,0,mastercard,credit,kotak_mahindra,consumer,10,2,0,0,0,0,0.090378,0.005633,0,0,0.0,654,149,0,0
2026-04-15T10:51:01+00:00,2319,7.749322,upi,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,0.333688,0.017559,0,0,0.0,762,936,0,0
2026-04-15T10:54:59+00:00,2418,7.79111,emi,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,0.307493,0.010991,1,0,7.0,1106,656,0,0
2026-04-15T10:55:40+00:00,2513,7.82963,upi,0,unknown,unknown,unknown,unknown,10,2,0,0,0,0,0.368665,0.021308,0,0,0.0,698,107,0,0
